label	group	precision	recall
5	9	0.0511	0.1330
6	9	0.0483	0.2371
2	9	0.0369	0.4143
3	9	0.0328	0.6489
4	9	0.0300	0.7905
1	9	0.0291	0.8536
7	9	0.0280	0.9366
8	9	0.0277	0.9641
9	9	0.0245	0.9845
0	9	0.0193	1.0000
1	8	0.0723	0.0973
2	8	0.0719	0.3015
3	8	0.0671	0.5399
5	8	0.0663	0.6118
6	8	0.0654	0.6714
7	8	0.0639	0.7731
8	8	0.0628	0.7993
9	8	0.0594	0.8998
4	8	0.0538	0.9746
0	8	0.0429	1.0000
8	7	0.0930	0.1337
3	7	0.0474	0.4860
6	7	0.0428	0.5410
7	7	0.0374	0.6288
2	7	0.0328	0.7650
5	7	0.0314	0.8180
1	7	0.0299	0.8716
4	7	0.0262	0.9404
9	7	0.0239	0.9920
0	7	0.0187	1.0000
0	6	0.9098	0.3100
9	6	0.8662	0.4324
4	6	0.7881	0.5469
2	6	0.7455	0.6564
8	6	0.7367	0.6789
5	6	0.7217	0.7206
1	6	0.7064	0.7677
7	6	0.6892	0.8317
3	6	0.6619	0.9659
6	6	0.6548	1.0000
7	5	0.0726	0.2735
1	5	0.0637	0.4162
3	5	0.0439	0.6342
6	5	0.0415	0.6880
5	5	0.0393	0.7462
4	5	0.0332	0.8336
8	5	0.0322	0.8489
2	5	0.0284	0.9172
9	5	0.0262	0.9745
0	5	0.0209	1.0000
8	4	0.0729	0.1787
2	4	0.0315	0.4270
5	4	0.0283	0.5136
3	4	0.0222	0.7364
6	4	0.0212	0.7890
1	4	0.0198	0.8401
7	4	0.0183	0.9083
9	4	0.0163	0.9655
4	4	0.0141	0.9946
0	4	0.0110	1.0000
3	3	0.0963	0.3768
6	3	0.0887	0.4402
1	3	0.0807	0.5112
5	3	0.0760	0.5717
7	3	0.0703	0.6596
4	3	0.0636	0.7890
2	3	0.0586	0.8957
8	3	0.0576	0.9179
9	3	0.0530	0.9746
0	3	0.0423	1.0000
4	2	0.1295	0.2699
7	2	0.1159	0.3906
1	2	0.1076	0.4642
6	2	0.1029	0.5186
5	2	0.0987	0.5789
2	2	0.0912	0.7166
9	2	0.0843	0.8055
3	2	0.0754	0.9241
8	2	0.0742	0.9424
0	2	0.0612	1.0000
6	1	0.1795	0.0736
4	1	0.1592	0.2521
1	1	0.1549	0.3276
3	1	0.1461	0.5315
5	1	0.1439	0.5899
7	1	0.1396	0.6733
2	1	0.1343	0.7990
8	1	0.1319	0.8170
9	1	0.1230	0.8796
0	1	0.1086	1.0000
8	0	0.0649	0.0860
2	0	0.0450	0.3300
5	0	0.0417	0.4095
7	0	0.0388	0.5304
3	0	0.0329	0.7172
1	0	0.0317	0.7809
6	0	0.0307	0.8238
9	0	0.0281	0.8972
4	0	0.0258	0.9848
0	0	0.0203	1.0000
