label	group	precision	recall
5	9	0.3549	0.271
0	9	0.2742	0.452
9	9	0.2288	0.528
8	9	0.1941	0.610
3	9	0.1691	0.687
4	9	0.1605	0.722
2	9	0.1466	0.788
1	9	0.1285	0.925
7	9	0.1216	0.976
6	9	0.1183	1.000
9	7	0.2401	0.204
0	7	0.1764	0.350
5	7	0.1579	0.468
4	7	0.1476	0.521
8	7	0.1338	0.615
3	7	0.1239	0.716
2	7	0.1147	0.792
6	7	0.1105	0.824
7	7	0.1035	0.881
1	7	0.0921	1.000
8	5	0.2620	0.284
4	5	0.2107	0.348
0	5	0.1629	0.456
1	5	0.1242	0.642
2	5	0.1155	0.729
6	5	0.1117	0.767
9	5	0.1063	0.822
7	5	0.1010	0.888
3	5	0.0954	0.954
5	5	0.0910	1.000
7	3	0.3138	0.262
2	3	0.2348	0.407
0	3	0.2013	0.530
1	3	0.1644	0.739
8	3	0.1534	0.820
3	3	0.1395	0.876
5	3	0.1306	0.922
9	3	0.1240	0.959
6	3	0.1199	0.980
4	3	0.1160	1.000
6	4	0.4147	0.215
5	4	0.2831	0.407
9	4	0.2147	0.480
8	4	0.1759	0.569
2	4	0.1544	0.663
4	4	0.1462	0.705
3	4	0.1315	0.780
7	4	0.1221	0.844
1	4	0.1046	0.953
0	4	0.0983	1.000
4	8	0.2706	0.433
6	8	0.1690	0.537
3	8	0.0965	0.631
9	8	0.0768	0.688
1	8	0.0534	0.835
8	8	0.0470	0.877
2	8	0.0418	0.916
5	8	0.0383	0.945
0	8	0.0349	0.975
7	8	0.0323	1.000
3	1	0.4207	0.239
7	1	0.3477	0.373
1	1	0.3049	0.670
4	1	0.2885	0.712
9	1	0.2683	0.772
2	1	0.2483	0.849
8	1	0.2316	0.911
6	1	0.2230	0.936
5	1	0.2071	0.967
0	1	0.1918	1.000
2	0	0.3137	0.274
6	0	0.2577	0.336
8	0	0.2068	0.441
9	0	0.1821	0.508
7	0	0.1633	0.589
0	0	0.1499	0.673
1	0	0.1323	0.834
4	0	0.1290	0.870
3	0	0.1231	0.943
5	0	0.1187	1.000
1	6	0.1763	0.455
3	6	0.1521	0.590
9	6	0.1425	0.686
4	6	0.1333	0.724
8	6	0.1200	0.793
0	6	0.1091	0.858
7	6	0.1016	0.917
6	6	0.0973	0.937
5	6	0.0905	0.970
2	6	0.0837	1.000
0	2	0.1751	0.317
1	2	0.1131	0.628
9	2	0.1027	0.710
8	2	0.0918	0.791
2	2	0.0827	0.861
5	2	0.0756	0.906
4	2	0.0717	0.924
7	2	0.0657	0.956
6	2	0.0629	0.971
3	2	0.0577	1.000
