label	group	precision	recall
9	2	0.0421	0.9504
7	2	0.0414	0.9836
6	2	0.0407	0.9898
3	2	0.0396	0.9953
5	2	0.0392	0.9972
1	2	0.0389	0.9988
8	2	0.0387	0.9994
0	2	0.0382	0.9999
4	2	0.0381	1.0000
2	2	0.0379	1.0000
3	8	0.0751	0.0369
9	8	0.0659	0.9752
4	8	0.0658	0.9773
1	8	0.0653	0.9816
0	8	0.0646	0.9854
6	8	0.0634	0.9915
7	8	0.0609	0.9989
8	8	0.0607	0.9993
5	8	0.0600	1.0000
2	8	0.0598	1.0000
2	0	0.5308	0.0249
5	0	0.4279	0.0892
4	0	0.4160	0.1098
0	0	0.3542	0.1612
1	0	0.3181	0.1907
8	0	0.3077	0.2022
6	0	0.2625	0.2568
7	0	0.2008	0.3216
3	0	0.1752	0.3525
9	0	0.0716	1.0000
6	3	0.3326	0.0649
8	3	0.3033	0.0698
0	3	0.2414	0.0835
9	3	0.1212	0.9222
3	3	0.1205	0.9469
7	3	0.1194	0.9833
2	3	0.1193	0.9859
1	3	0.1189	0.9937
5	3	0.1182	0.9987
4	3	0.1178	1.0000
5	9	0.3202	0.0263
7	9	0.2995	0.1197
1	9	0.2959	0.1401
9	9	0.1451	0.9531
2	9	0.1450	0.9559
6	9	0.1442	0.9746
8	9	0.1441	0.9777
3	9	0.1424	0.9962
4	9	0.1420	0.9971
0	9	0.1404	1.0000
9	1	0.0438	0.9485
6	1	0.0437	0.9717
8	1	0.0436	0.9747
3	1	0.0427	0.9844
1	1	0.0423	0.9870
7	1	0.0408	0.9979
0	1	0.0403	0.9990
4	1	0.0401	0.9992
5	1	0.0397	0.9998
2	1	0.0395	1.0000
9	7	0.2805	0.9973
3	7	0.2715	0.9982
1	7	0.2684	0.9984
6	7	0.2618	0.9990
8	7	0.2607	0.9991
7	7	0.2489	0.9998
5	7	0.2459	0.9999
0	7	0.2426	1.0000
4	7	0.2416	1.0000
2	7	0.2408	1.0000
3	5	0.3175	0.0781
4	5	0.3076	0.0859
0	5	0.2648	0.1043
1	5	0.2426	0.1165
6	5	0.2073	0.1395
9	5	0.1220	0.9563
7	5	0.1209	0.9928
5	5	0.1202	0.9986
8	5	0.1198	0.9999
2	5	0.1194	1.0000
7	6	0.0961	0.0660
9	6	0.0697	0.9678
5	6	0.0694	0.9758
6	6	0.0684	0.9863
1	6	0.0679	0.9903
8	6	0.0678	0.9918
3	6	0.0662	0.9990
0	6	0.0653	0.9997
2	6	0.0651	0.9999
4	6	0.0649	1.0000
8	4	0.4493	0.0172
0	4	0.4085	0.0675
3	4	0.3421	0.1498
4	4	0.3378	0.1604
7	4	0.3015	0.2680
2	4	0.2997	0.2757
1	4	0.2920	0.2967
6	4	0.2696	0.3314
5	4	0.2569	0.3433
9	4	0.1077	1.0000
