label	group	precision	recall
7	9	0.3873	0.7305
6	9	0.3665	0.8102
9	9	0.3379	0.8637
5	9	0.2960	0.9637
8	9	0.2773	0.9907
4	9	0.2744	0.9933
2	9	0.2721	0.9954
3	9	0.2683	0.9978
1	9	0.2669	0.9985
0	9	0.2640	1.0000
5	8	0.2431	0.2489
7	8	0.2312	0.8750
4	8	0.2306	0.8886
1	8	0.2296	0.8919
6	8	0.2150	0.9369
3	8	0.2124	0.9450
2	8	0.2108	0.9498
0	8	0.2084	0.9533
8	8	0.1939	0.9769
9	8	0.1804	1.0000
4	7	0.3335	0.0506
6	7	0.1887	0.2271
0	7	0.1820	0.2470
2	7	0.1764	0.2611
1	7	0.1733	0.2686
9	7	0.1460	0.3896
3	7	0.1432	0.4109
5	7	0.1228	0.6307
8	7	0.1155	0.7119
7	7	0.0814	1.0000
1	6	0.2657	0.0484
2	6	0.2570	0.1299
3	6	0.2101	0.2171
0	6	0.1833	0.2638
4	6	0.1616	0.2972
8	6	0.0845	0.3845
5	6	0.0540	0.5685
9	6	0.0470	0.6333
6	6	0.0425	0.6908
7	6	0.0309	1.0000
0	5	0.4093	0.0484
3	5	0.3279	0.0892
8	5	0.2600	0.2761
5	5	0.1815	0.5087
9	5	0.1614	0.5906
6	5	0.1465	0.6546
4	5	0.1447	0.6633
7	5	0.1072	0.9944
2	5	0.1066	0.9990
1	5	0.1061	1.0000
1	4	0.3483	0.0191
2	4	0.3034	0.0462
8	4	0.2379	0.2304
3	4	0.2301	0.2596
6	4	0.2091	0.4103
9	4	0.1720	0.4901
5	4	0.1371	0.6373
7	4	0.1039	0.9876
4	4	0.1034	0.9947
0	4	0.1026	1.0000
9	3	0.2511	0.2248
5	3	0.1687	0.4574
8	3	0.1556	0.5500
7	3	0.1094	0.9220
0	3	0.1088	0.9302
6	3	0.1046	0.9825
2	3	0.1040	0.9873
3	3	0.1030	0.9946
4	3	0.1022	0.9988
1	3	0.1017	1.0000
8	2	0.0523	0.1558
9	2	0.0510	0.3169
6	2	0.0454	0.4206
0	2	0.0447	0.4341
5	2	0.0383	0.6227
4	2	0.0379	0.6336
3	2	0.0374	0.6461
2	2	0.0371	0.6534
7	2	0.0282	0.9964
1	2	0.0282	1.0000
9	1	0.1112	0.1878
4	1	0.1104	0.2118
0	1	0.1090	0.2345
2	1	0.1070	0.2500
1	1	0.1055	0.2576
3	1	0.1018	0.2794
8	1	0.0879	0.3777
6	1	0.0793	0.4668
5	1	0.0663	0.6169
7	1	0.0539	1.0000
9	0	0.0718	0.1288
5	0	0.0708	0.3844
8	0	0.0689	0.4877
6	0	0.0669	0.5867
7	0	0.0527	0.9784
4	0	0.0524	0.9859
0	0	0.0520	0.9924
3	0	0.0514	0.9969
2	0	0.0510	0.9992
1	0	0.0508	1.0000
